GRANTEE,OWNER,TABLE_NAME,GRANTOR,PRIVILEGE,GRA,HIE,COM,TYPE,INH
PUBLIC,SYS,/e096f4e8_httpserver_espropert,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e097117f_RefIdentityConstrain,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e09879b6_JDWPVirtualMachineID,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e09c5bf4_DMixedPattern,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e09cc3b9_ForwardGen,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0a8517f_ToolTipManagerMoveBe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0a920b2_XPathAttributeAxis,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0acd8ea_ExternalMetadataRead,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ad3fa9_SuppliedUPAuthHandle,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ad834a_LCount,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0b356b5_FormatData_uz_Latn,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0b44983_ValueGetter1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0b4bc99_ComponentFeature,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0b7dc4c_ParserExtensionMap,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0bad200_javac_ja,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0bc9f19_FileChannelImplSimpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0bd60e2_UnknownServiceExcept,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0be0771_Messages_itpropertie,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e0c06a59_Optimistic,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0c07404_PickleOutputStream,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0c093b8_AllocationStrategy,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0c31c29_ProcessingInstructio,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0c683c2_CalendarData_dz_BT,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ca0be5_DOMImplementationSou,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0cae0a2_XMLPropertyBag,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0cf1c24_CollationData_ca,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0d10065_OracleConnectionInst,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0d54852_DeferredAttrDeferred,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0d58d2_AMD64CodeGeneratorAMD,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0d72e97_FileNameExtensionFil,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0da8f8e_PatternCharPropertyN,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0dac324_util_pt_BRproperties,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e0dbf218_ProbeProvider,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0dc1787_CurrencyNames_ar_YE,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0dc30d1_JFileChooserWeakPCL,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ddaee0_DumpTube1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0e0d529_DocTreeKind,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0e2d974_ProcessingInstructio,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0e48cea_SoftMixingSourceData,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0e587a1_DependenciesDefaultF,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0e8dfe8_Helper24,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ec37e4_PluginImplOutlineAda,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ed8e4e_XML_SAX_StAX_FI,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ef9c86_Header1_2Impl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0f215fa_CDROutputStream,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0faca73_Acceptor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e0ff2f92_NashornLinker,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1012412_DelayedRef,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e102dcc0_ParserContext1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1039b5b_ZipFileZipFileInputS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e105bda3_TemporalQuery,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e109535b_IntOrLongElements,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e10da78c_MessageDumping,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e10dd75_DateTimeFormatterBuil,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e10fd94_AllocatedNativeObject,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e110fc98_NLSR_no,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1123dca_ProtectionDomain2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e112c319_ConfigurationParamet,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e113694a_ClassLoaderUtils,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e11403e8_StreamHeader,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1169f7a_JMXConnectorFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e116e2ab_JCTreeJCAssign,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e117f2c9_BasicAuthenticator,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1192d8d_EphemeralKeyManager1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e11efda7_FaultMessage,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e125a09a_PerInterfaceInitMaps,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e127b640_MemoryCacheSoftCache,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e12de518_ParserTableTestIORTo,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e12e12f0_StringToIntTable,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1315c26_PolicyUtils,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e133a016_OraLinguisticSetter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1349a74_TokenType,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e136fc05_MetalToolTipUI,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1388538_CAdapter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e13e8896_Messages_iw,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e143a9f1_LnkdXConstant,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1456f86_IIOPFactories5,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1466902_DistinctValueItemVal,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1489326_Sparc64AbstractMIR2L,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e14a7e9e_BinaryRelQueryExp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e14c40f9_JToolTipAccessibleJT,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e14f0984_SnmpTools,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e152aceb_LocaleNames_nmg,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e152e341_Util,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e158266b_DOMKeyValue,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e15a50a3_LocaleNames_no,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e15acda8_WindowsAsynchronousS,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e15e4bdb_CalendarData_ar_SY,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e15f7178_AudioFloatConverterA,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1603c72_ObjectWriter1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16072f6_NativeJSON,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e160b957_Types9,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e160da7b_JserverURLConnection,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16194d9_IIOReadUpdateListene,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e162cce3_SimpleBitPattern,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1645012_CollectionsEmptyIter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1649707_ServerCommunicatorAd,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e165bb49_SecuritySupport4,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1673665_ContextClassloaderLo,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e16814ac_AQMessagePropertiesD,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e168ee21_AMD64AbstractMIR2LIR,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e169ba28_BasicOptionPaneUI,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16a445c_XPATHErrorResources_,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16b2ed7_GenericCodeGenerator,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16ce9a2_OperationFactoryInde,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16cfb27_GeneratedUpdatableRe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16d1ecc_CurrencyNames_saq,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16d9eff_SimpleTypeBuilder1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16df24c_StreamsConcatSpliter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e16f36bd_SEIModel,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1709052_CompilationPhase1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e171f40c_EncodingConstants,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1723eb5_GenericArrayTypeImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e173d8c4_JXEntityResolver,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1796035_LabelNode,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e17a5277_Messagesproperties,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e17b6cb4_streaming_deproperti,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e17c350f_TransformingPathCons,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e17c3b1_NamespaceDecl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e17fa774_XMLMessageXmlContent,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e183a9a6_TransientNamingConte,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1853469_AMD64AbstractMIR2LIR,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e18ba012_VersionHelper122,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e18c2fcd_GeneratorAdapter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e18d57e8_LCMSTransform,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e18e4e57_WSEndpointReference4,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e190436f_Util,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1933df6_ArraysParallelSortHe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e194491_SOAPMessageHandler,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e19ab02f_AsynchronousChannelG,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e19bfb98_ExtensibleBatchEnvir,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e19e34a1_XSGrammarPoolContain,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1a19405_Version,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1a1a00f_OGLGeneralBlit,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1a9d41b_XMLContentSpecProvid,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ab7cf6_Injector,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ac5a4e_SimpleResultTreeImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1aecb21_LocatorExWrapper,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b0f8be_RichDiagnosticFormat,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b1683_CountDownLatch,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b2b966_XMLDocumentNodeList_,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b4d30a_DTMDefaultBaseTraver,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b8d462_ReturnParamBinder,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b9c489_OpRangeOp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1b9d485_SunDropTargetContext,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1baafd4_NoServantHelper,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1bbbfa5_CalendarData_he_IL,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1bcd77c_MetalIconFactoryFile,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1beb095_OracleWrapXAResource,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c05895_WhiteSpaceProcessor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c2d311_Clipboard1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c2de6c_UntrustedCertificate,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c31d64_AbstractDateTimeDV,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c3e12c_accessibility_de,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c422e2_Resources_sv,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c4bf0d_UnresolvedPermission,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c712c4_GraphUtilsTarjan,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c773f4_WSDLOperation,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1c8bab7_Messages_japropertie,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e1c9aeae_LDC,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1caa9e9_WsaTubeHelperImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1cab893_AssociationMap,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ce15d5_SymbolicLinkFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ce3f1c_SoftLanczosResampler,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ce6744_SPILocaleProviderAda,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1cee4a_TrustManagerFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1cf6a72_DropTargetContextTra,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1d03a94_CurrencyNames_guz,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1d097ae_DefaultMXBeanMapping,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1db96be_BIConversionStatic,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1df22d9_Scanner,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1df6c35_MidiDeviceProvider,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1e0a29b__DynArrayStub,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1e30582_GraphicsPrimitiveMgr,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1e3b9e1_EType,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1eb9f64_JXDocumentBuilderFac,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ed7ef_ThreadGroupReference,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1ee3464_ToolLog,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f0abd8_AtomicReference,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f11a29_ObjectListImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f2da40_DisabledAlgorithmCon,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f3bf6c_DoubleByteEncoder_EU,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f42615_Messages_en_esproper,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e1f5ac55_CompilationPhaseInst,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f5ce99_ConfigurationError,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1f6b689_SocketInfo,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1fbc3ae_JNIWriterTypeSignatu,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e1fc3e4c_DateTimeFormatterBui,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2020a6c_X86AbstractMIR2LIRCo,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e202e83f_AnnotationTypeOption,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e205b57c_DatatypeConverterImp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e207ad0b_TransducedAccessor_f,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e20bd158_JdkMessageGetter,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e218ff62_Input,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e21bc9c2_VarcharCopyingBinder,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e21e2ded_MotifInternalFrameUI,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e21e8633_PowerPCAbstractMIR2L,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2201ab7_Redirector62,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e220ebc2_XMLSchemaInternaliza,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2237834_JavaStructureType,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e224ed6f_X509KeyManagerJavaxW,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e225237b_DefaultMetalTheme,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e22b6a39_MethodData,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e22d6c8b_LiveLIRTempsLiveTemp,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e22fb81_AccessorPrototype,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e230ca88_JvmMemManagerTableMe,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e233c7c0_Types15,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e233d4fd_PageAttributesColorT,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2384615_rmic_japroperties,SYS,EXECUTE,NO,NO,NO,JAVA RESOURCE,NO
PUBLIC,SYS,/e239d1d4_LZWCompressor,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e23a85bc_LocaleNames_pl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e240a014_ToLongBiFunction,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e242b9b5_ExsltBase,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2479eca_BindingHelper,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e24913ed_WrapToken,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e24ad72a_HotSpotAttachProvide,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e24c556e_JoniRegExpFactory,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e24e06ee_DataFile,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2510f04_T4CVarcharAccessor1,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2559940_GenericMIR2LIRConver,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2577b15_X509KeyManagerImplSi,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e261ada9_Resources_zh_TW,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2622896_DoubleConsumer,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e265e03b_EnumConstantImpl,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2668de6_MIRSSA6,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e270a03b_SecureLoader2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e270bb48_ConfigFileSpi2,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e272d258_DirectMethodHandleEn,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
PUBLIC,SYS,/e2749810_FastStringBuffer,SYS,EXECUTE,NO,NO,NO,JAVA CLASS,NO
